"RootFolder","File","RelativePath","DateTime","DeleteFlag","animal","empty","person","vehicle","Species","Unidentifiable","Dark","No_Adults_Seq","No_Juv_Seq","Date","Individual","time_diff","keep_row","Trap","camtype"
"Imagestoclassify","Q37__2023-01-18__19-47-21(1).JPG","BrendanAltingMLDP2023Images\Q37",2023-01-18 19:47:21,"false","false","false","false","false","Dingo","false","false",1,0,2023-01-18,"UOM2007",259086,TRUE,"Q37","Baited"
"Imagestoclassify","PS27__CamA__2023-01-19__15-43-59(1).JPG","BrendanAltingMLDP2023Images\PS27\CamA",2023-01-19 15:43:59,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-19,"UOM2012",203340,TRUE,"PS27","Trail"
"Imagestoclassify","PS18__CamA__2023-01-19__16-21-50(1).JPG","BrendanAltingMLDP2023Images\PS18\CamA",2023-01-19 16:21:50,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-19,"YGM2102",748023,TRUE,"PS18","Trail"
"Imagestoclassify","PS15__CamB__2023-01-19__19-08-28(1).JPG","BrendanAltingMLDP2023Images\PS15\CamB",2023-01-19 19:08:28,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-19,"YGM2102",9966,TRUE,"PS15","Trail"
"Imagestoclassify","PS9__CamB__2023-01-20__06-53-09(1).JPG","BrendanAltingMLDP2023Images\PS9\CamB",2023-01-20 06:53:09,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-20,"UOM2001",263214,TRUE,"PS9","Trail"
"Imagestoclassify","PS9__CamB__2023-01-20__06-53-20(7).JPG","BrendanAltingMLDP2023Images\PS9\CamB",2023-01-20 06:53:20,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-20,"UOF1801",263217,TRUE,"PS9","Trail"
"Imagestoclassify","PS1__CamA__2023-01-21__10-48-29(1).JPG","BrendanAltingMLDP2023Images\PS1\CamA",2023-01-21 10:48:29,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-21,"UOM2004",314546,TRUE,"PS1","Trail"
"Imagestoclassify","PS21__CamA__2023-01-21__11-02-24(1).JPG","BrendanAltingMLDP2023Images\PS21\CamA",2023-01-21 11:02:24,"false","true","false","false","false","Dingo","false","false",1,0,2023-01-21,"UOM2007",227686,TRUE,"PS21","Trail"
"Imagestoclassify","PS1__CamA__2023-01-22__06-40-45(1).JPG","BrendanAltingMLDP2023Images\PS1\CamA",2023-01-22 06:40:45,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-22,"UOF1709",386086,TRUE,"PS1","Trail"
"Imagestoclassify","PS1__CamA__2023-01-22__06-40-46(3).JPG","BrendanAltingMLDP2023Images\PS1\CamA",2023-01-22 06:40:46,"false","true","false","false","false","Dingo","false","false",2,0,2023-01-22,"UOM2004",71493,TRUE,"PS1","Trail"
